,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH ),Curve_Iteration,Power_round,Voltage_round
2021-11-16 19:20:00,2021-11-16 19:20:43,2021-11-16 19:20:00,265.0,645.93,5.8,36.0,29.0,2,650.0,260.0
2021-11-16 19:25:00,2021-11-16 19:26:04,2021-11-16 19:25:00,206.8,201.63,5.9,43.0,36.0,2,200.0,210.0
2021-11-16 19:30:00,2021-11-16 19:31:24,2021-11-16 19:30:00,288.6,900.43,6.0,48.0,36.0,2,900.0,290.0
2021-11-16 19:35:00,2021-11-16 19:36:44,2021-11-16 19:35:00,275.1,724.2,6.1,40.0,32.0,2,720.0,280.0
2021-11-16 19:40:00,2021-11-16 19:42:05,2021-11-16 19:40:00,233.3,363.94,6.1,40.0,31.0,2,360.0,230.0
2021-11-16 19:45:00,2021-11-16 19:47:26,2021-11-16 19:45:00,257.6,552.55,6.2,38.0,28.0,2,550.0,260.0
2021-11-16 19:55:00,2021-11-16 19:52:47,2021-11-16 19:55:00,256.0,549.12,6.2,32.0,25.0,2,550.0,260.0
2021-11-16 20:00:00,2021-11-16 19:58:08,2021-11-16 20:00:00,227.2,332.28,6.3,41.0,32.0,2,330.0,230.0
2021-11-16 20:05:00,2021-11-16 20:03:28,2021-11-16 20:05:00,262.6,640.08,6.3,41.0,32.0,2,640.0,260.0
2021-11-16 20:10:00,2021-11-16 20:08:48,2021-11-16 20:10:00,262.6,640.08,6.4,40.0,31.0,2,640.0,260.0
2021-11-16 20:15:00,2021-11-16 20:14:09,2021-11-16 20:15:00,280.5,820.46,6.4,36.0,31.0,2,820.0,280.0
2021-11-16 20:20:00,2021-11-16 20:19:31,2021-11-16 20:20:00,236.0,391.16,6.5,41.0,32.0,2,390.0,240.0
2021-11-16 20:25:00,2021-11-16 20:24:52,2021-11-16 20:25:00,207.1,222.11,6.5,40.0,31.0,2,220.0,210.0
2021-11-16 20:30:00,2021-11-16 20:30:12,2021-11-16 20:30:00,186.1,36.28,6.6,36.0,28.0,2,40.0,190.0
2021-11-16 20:35:00,2021-11-16 20:35:33,2021-11-16 20:35:00,203.3,198.21,6.6,32.0,27.0,2,200.0,200.0
2021-11-16 20:40:00,2021-11-16 20:40:54,2021-11-16 20:40:00,235.2,389.84,6.7,33.0,27.0,2,390.0,240.0
2021-11-16 20:45:00,2021-11-16 20:46:15,2021-11-16 20:45:00,199.0,194.02,6.7,35.0,24.0,2,190.0,200.0
2021-11-16 20:50:00,2021-11-16 20:51:36,2021-11-16 20:50:00,235.8,390.83,6.8,32.0,25.0,2,390.0,240.0
2021-11-16 20:55:00,2021-11-16 20:56:56,2021-11-16 20:55:00,187.6,91.45,6.8,32.0,24.0,2,90.0,190.0
2021-11-16 21:00:00,2021-11-16 21:02:16,2021-11-16 21:00:00,240.7,422.42,6.8,32.0,27.0,2,420.0,240.0
2021-11-16 21:10:00,2021-11-16 21:07:36,2021-11-16 21:10:00,208.1,202.89,6.8,36.0,25.0,2,200.0,210.0
2021-11-16 21:15:00,2021-11-16 21:12:57,2021-11-16 21:15:00,246.0,479.7,6.9,36.0,28.0,2,480.0,250.0
2021-11-16 21:20:00,2021-11-16 21:18:18,2021-11-16 21:20:00,230.2,336.66,6.9,36.0,27.0,2,340.0,230.0
2021-11-16 21:25:00,2021-11-16 21:23:39,2021-11-16 21:25:00,189.1,129.06,6.9,30.0,24.0,2,130.0,190.0
2021-11-16 21:30:00,2021-11-16 21:28:03,2021-11-16 21:30:00,186.7,91.01,7.0,32.0,25.0,2,90.0,190.0
2021-11-16 21:35:00,2021-11-16 21:33:16,2021-11-16 21:35:00,213.7,250.02,7.0,33.0,27.0,2,250.0,210.0
2021-11-16 21:40:00,2021-11-16 21:38:36,2021-11-16 21:40:00,216.0,252.71,7.0,32.0,26.0,2,250.0,220.0
2021-11-16 21:45:00,2021-11-16 21:43:57,2021-11-16 21:45:00,256.6,550.4,7.1,32.0,27.0,2,550.0,260.0
2021-11-16 21:50:00,2021-11-16 21:49:17,2021-11-16 21:50:00,250.5,488.47,7.1,36.0,28.0,2,490.0,250.0
2021-11-16 21:55:00,2021-11-16 21:54:39,2021-11-16 21:55:00,183.2,35.72,7.1,36.0,28.0,2,40.0,180.0
2021-11-16 22:00:00,2021-11-16 22:00:00,2021-11-16 22:00:00,258.5,579.68,7.2,38.0,30.0,2,580.0,260.0
2021-11-16 22:05:00,2021-11-16 22:05:22,2021-11-16 22:05:00,263.1,641.3,7.2,36.0,29.0,2,640.0,260.0
2021-11-16 22:10:00,2021-11-16 22:10:43,2021-11-16 22:10:00,235.0,343.68,7.2,40.0,28.0,2,340.0,240.0
2021-11-16 22:15:00,2021-11-16 22:16:03,2021-11-16 22:15:00,291.5,909.48,7.3,40.0,28.0,2,910.0,290.0
2021-11-16 22:20:00,2021-11-16 22:21:25,2021-11-16 22:20:00,189.1,129.06,7.3,40.0,30.0,2,130.0,190.0
2021-11-16 22:25:00,2021-11-16 22:26:46,2021-11-16 22:25:00,224.5,328.33,7.3,40.0,30.0,2,330.0,220.0
2021-11-16 22:30:00,2021-11-16 22:32:08,2021-11-16 22:30:00,219.2,256.46,7.4,35.0,28.0,2,260.0,220.0
2021-11-16 22:35:00,2021-11-16 22:37:29,2021-11-16 22:35:00,212.0,248.03,7.4,36.0,28.0,2,250.0,210.0
2021-11-16 22:50:00,2021-11-16 22:48:10,2021-11-16 22:50:00,189.3,129.19,7.39,41.0,31.0,2,130.0,190.0
2021-11-16 22:55:00,2021-11-16 22:53:32,2021-11-16 22:55:00,300.1,1024.09,7.39,41.0,33.0,2,1020.0,300.0
2021-11-16 23:00:00,2021-11-16 22:58:54,2021-11-16 23:00:00,220.5,257.98,7.39,44.0,36.0,2,260.0,220.0
2021-11-16 23:05:00,2021-11-16 23:04:15,2021-11-16 23:05:00,223.5,326.86,7.39,36.0,31.0,2,330.0,220.0
2021-11-16 23:10:00,2021-11-16 23:09:36,2021-11-16 23:10:00,189.5,129.33,7.39,43.0,35.0,2,130.0,190.0
2021-11-16 23:15:00,2021-11-16 23:14:56,2021-11-16 23:15:00,309.8,1208.22,7.39,44.0,36.0,2,1210.0,310.0
2021-11-16 23:20:00,2021-11-16 23:20:18,2021-11-16 23:20:00,306.3,1045.24,7.39,44.0,35.0,2,1050.0,310.0
2021-11-16 23:25:00,2021-11-16 23:25:39,2021-11-16 23:25:00,260.8,635.69,7.39,43.0,35.0,2,640.0,260.0
2021-11-16 23:30:00,2021-11-16 23:31:01,2021-11-16 23:30:00,215.0,251.54,7.39,43.0,32.0,2,250.0,220.0
2021-11-16 23:35:00,2021-11-16 23:36:22,2021-11-16 23:35:00,218.8,255.99,7.39,41.0,30.0,2,260.0,220.0
2021-11-16 23:40:00,2021-11-16 23:41:43,2021-11-16 23:40:00,237.5,370.5,8.39,35.0,30.0,2,370.0,240.0
2021-11-16 23:45:00,2021-11-16 23:47:04,2021-11-16 23:45:00,231.5,361.14,8.39,40.0,32.0,2,360.0,230.0
2021-11-16 23:50:00,2021-11-16 23:52:25,2021-11-16 23:50:00,291.2,908.54,8.39,40.0,35.0,2,910.0,290.0
2021-11-17 00:00:00,2021-11-16 23:57:47,2021-11-17 00:00:00,210.0,204.75,8.39,49.0,36.0,2,200.0,210.0
2021-11-17 00:05:00,2021-11-17 00:03:08,2021-11-17 00:05:00,341.5,1731.4,0.9,41.0,31.0,2,1730.0,340.0
2021-11-17 00:10:00,2021-11-17 00:08:29,2021-11-17 00:10:00,323.7,1483.35,1.0,49.0,33.0,2,1480.0,320.0
2021-11-17 00:15:00,2021-11-17 00:13:49,2021-11-17 00:15:00,299.2,1166.87,1.0,43.0,33.0,2,1170.0,300.0
2021-11-17 00:20:00,2021-11-17 00:19:11,2021-11-17 00:20:00,187.1,91.21,1.1,44.0,38.0,2,90.0,190.0
2021-11-17 00:25:00,2021-11-17 00:24:33,2021-11-17 00:25:00,216.5,253.3,1.2,40.0,32.0,2,250.0,220.0
2021-11-17 00:30:00,2021-11-17 00:29:54,2021-11-17 00:30:00,254.3,545.47,1.3,43.0,35.0,2,550.0,250.0
2021-11-17 00:35:00,2021-11-17 00:35:16,2021-11-17 00:35:00,295.8,1009.41,1.4,41.0,33.0,2,1010.0,300.0
2021-11-17 00:40:00,2021-11-17 00:40:36,2021-11-17 00:40:00,185.3,90.33,1.4,40.0,29.0,2,90.0,190.0
2021-11-17 00:45:00,2021-11-17 00:45:57,2021-11-17 00:45:00,273.2,745.83,1.5,41.0,32.0,2,750.0,270.0
2021-11-17 00:50:00,2021-11-17 00:51:19,2021-11-17 00:50:00,199.0,194.02,1.5,43.0,29.0,2,190.0,200.0
2021-11-17 00:55:00,2021-11-17 00:56:42,2021-11-17 00:55:00,244.7,405.59,1.6,40.0,30.0,2,410.0,240.0
2021-11-17 01:00:00,2021-11-17 01:02:03,2021-11-17 01:00:00,235.0,366.59,1.6,35.0,28.0,2,370.0,240.0
2021-11-17 01:05:00,2021-11-17 01:07:23,2021-11-17 01:05:00,268.1,653.49,1.7,36.0,27.0,2,650.0,270.0
2021-11-17 01:15:00,2021-11-17 01:12:44,2021-11-17 01:15:00,205.6,200.45,1.7,33.0,24.0,2,200.0,210.0
2021-11-17 01:20:00,2021-11-17 01:18:05,2021-11-17 01:20:00,183.3,35.74,1.7,32.0,26.0,2,40.0,180.0
2021-11-17 01:25:00,2021-11-17 01:23:27,2021-11-17 01:25:00,209.5,245.11,1.8,30.0,22.0,2,250.0,210.0
2021-11-17 01:30:00,2021-11-17 01:28:49,2021-11-17 01:30:00,246.1,479.89,1.8,32.0,26.0,2,480.0,250.0
2021-11-17 01:35:00,2021-11-17 01:34:09,2021-11-17 01:35:00,276.6,728.14,1.9,32.0,24.0,2,730.0,280.0
2021-11-17 01:40:00,2021-11-17 01:39:30,2021-11-17 01:40:00,202.7,197.63,1.9,27.0,21.0,2,200.0,200.0
2021-11-17 01:45:00,2021-11-17 01:44:50,2021-11-17 01:45:00,262.1,638.86,1.9,24.0,18.0,2,640.0,260.0
2021-11-17 01:50:00,2021-11-17 01:50:12,2021-11-17 01:50:00,235.0,343.68,1.9,24.0,18.0,2,340.0,240.0
2021-11-17 01:55:00,2021-11-17 01:55:33,2021-11-17 01:55:00,169.7,0.0,2.0,27.0,20.0,2,0.0,170.0
2021-11-17 02:00:00,2021-11-17 02:00:55,2021-11-17 02:00:00,181.7,0.0,2.0,25.0,20.0,2,0.0,180.0
2021-11-17 02:05:00,2021-11-17 02:06:16,2021-11-17 02:05:00,184.1,0.0,2.0,22.0,19.0,2,0.0,180.0
2021-11-17 02:10:00,2021-11-17 02:11:36,2021-11-17 02:10:00,225.2,329.35,2.0,27.0,22.0,2,330.0,230.0
2021-11-17 02:15:00,2021-11-17 02:16:58,2021-11-17 02:15:00,189.0,92.13,2.0,22.0,18.0,2,90.0,190.0
2021-11-17 02:20:00,2021-11-17 02:22:19,2021-11-17 02:20:00,215.8,252.48,2.0,20.0,14.0,2,250.0,220.0
2021-11-17 02:30:00,2021-11-17 02:27:41,2021-11-17 02:30:00,183.0,35.68,2.0,27.0,19.0,2,40.0,180.0
2021-11-17 02:35:00,2021-11-17 02:33:03,2021-11-17 02:35:00,215.8,252.48,2.1,19.0,15.0,2,250.0,220.0
2021-11-17 02:40:00,2021-11-17 02:38:23,2021-11-17 02:40:00,224.3,328.03,2.1,17.0,14.0,2,330.0,220.0
2021-11-17 02:45:00,2021-11-17 02:43:44,2021-11-17 02:45:00,179.3,0.0,2.1,17.0,13.0,2,0.0,180.0
2021-11-17 02:50:00,2021-11-17 02:49:06,2021-11-17 02:50:00,175.6,0.0,2.1,17.0,14.0,2,0.0,180.0
2021-11-17 02:55:00,2021-11-17 02:54:27,2021-11-17 02:55:00,187.6,91.45,2.1,24.0,17.0,2,90.0,190.0
2021-11-17 03:00:00,2021-11-17 02:59:49,2021-11-17 03:00:00,266.0,648.37,2.1,17.0,13.0,2,650.0,270.0
2021-11-17 03:05:00,2021-11-17 03:05:09,2021-11-17 03:05:00,188.5,91.89,2.1,24.0,18.0,2,90.0,190.0
2021-11-17 03:10:00,2021-11-17 03:10:30,2021-11-17 03:10:00,233.6,341.64,2.1,22.0,19.0,2,340.0,230.0
2021-11-17 03:15:00,2021-11-17 03:15:52,2021-11-17 03:15:00,224.1,262.19,2.2,22.0,17.0,2,260.0,220.0
2021-11-17 03:20:00,2021-11-17 03:21:13,2021-11-17 03:20:00,201.5,137.52,2.2,20.0,16.0,2,140.0,200.0
2021-11-17 03:25:00,2021-11-17 03:26:35,2021-11-17 03:25:00,237.7,393.98,2.2,24.0,17.0,2,390.0,240.0
2021-11-17 03:30:00,2021-11-17 03:31:56,2021-11-17 03:30:00,202.6,197.53,2.2,20.0,16.0,2,200.0,200.0
2021-11-17 03:35:00,2021-11-17 03:37:17,2021-11-17 03:35:00,197.7,192.75,2.2,24.0,16.0,2,190.0,200.0
2021-11-17 03:45:00,2021-11-17 03:42:38,2021-11-17 03:45:00,190.2,129.81,2.2,19.0,15.0,2,130.0,190.0
2021-11-17 03:50:00,2021-11-17 03:48:02,2021-11-17 03:50:00,182.5,0.0,2.2,17.0,14.0,2,0.0,180.0
2021-11-17 03:55:00,2021-11-17 03:53:23,2021-11-17 03:55:00,187.7,91.5,2.2,22.0,18.0,2,90.0,190.0
2021-11-17 04:00:00,2021-11-17 03:58:44,2021-11-17 04:00:00,185.2,90.28,2.3,22.0,20.0,2,90.0,190.0
2021-11-17 04:05:00,2021-11-17 04:04:07,2021-11-17 04:05:00,183.0,17.84,2.3,22.0,19.0,2,20.0,180.0
2021-11-17 04:10:00,2021-11-17 04:09:28,2021-11-17 04:10:00,248.1,483.79,2.3,22.0,18.0,2,480.0,250.0
2021-11-17 04:15:00,2021-11-17 04:14:49,2021-11-17 04:15:00,204.8,199.68,2.3,22.0,16.0,2,200.0,200.0
2021-11-17 04:20:00,2021-11-17 04:20:11,2021-11-17 04:20:00,168.6,0.0,2.3,24.0,19.0,2,0.0,170.0
2021-11-17 04:25:00,2021-11-17 04:25:32,2021-11-17 04:25:00,188.2,91.74,2.3,19.0,16.0,2,90.0,190.0
2021-11-17 04:30:00,2021-11-17 04:30:53,2021-11-17 04:30:00,221.3,258.92,2.3,24.0,17.0,2,260.0,220.0
2021-11-17 04:35:00,2021-11-17 04:36:14,2021-11-17 04:35:00,182.3,0.0,2.3,22.0,18.0,2,0.0,180.0
2021-11-17 04:40:00,2021-11-17 04:41:35,2021-11-17 04:40:00,160.1,0.0,2.4,24.0,19.0,2,0.0,160.0
2021-11-17 04:50:00,2021-11-17 04:52:19,2021-11-17 04:50:00,185.3,36.13,2.4,17.0,14.0,2,40.0,190.0
2021-11-17 05:00:00,2021-11-17 04:57:39,2021-11-17 05:00:00,182.3,35.54,2.4,17.0,13.0,2,40.0,180.0
2021-11-17 05:05:00,2021-11-17 05:03:00,2021-11-17 05:05:00,184.1,35.89,2.4,19.0,13.0,2,40.0,180.0
2021-11-17 05:10:00,2021-11-17 05:08:22,2021-11-17 05:10:00,182.2,0.0,2.4,16.0,12.0,2,0.0,180.0
2021-11-17 05:15:00,2021-11-17 05:13:43,2021-11-17 05:15:00,184.5,35.97,2.4,16.0,12.0,2,40.0,180.0
2021-11-17 05:25:00,2021-11-17 05:24:27,2021-11-17 05:25:00,189.0,128.99,2.4,19.0,14.0,2,130.0,190.0
2021-11-17 05:30:00,2021-11-17 05:29:47,2021-11-17 05:30:00,202.3,197.24,2.4,19.0,15.0,2,200.0,200.0
2021-11-17 05:35:00,2021-11-17 05:35:09,2021-11-17 05:35:00,236.5,391.99,2.5,22.0,17.0,2,390.0,240.0
2021-11-17 05:40:00,2021-11-17 05:40:30,2021-11-17 05:40:00,193.0,150.54,2.5,28.0,20.0,2,150.0,190.0
2021-11-17 05:45:00,2021-11-17 05:45:51,2021-11-17 05:45:00,197.8,134.99,2.5,25.0,19.0,2,130.0,200.0
2021-11-17 05:55:00,2021-11-17 05:55:36,2021-11-17 05:55:00,222.1,259.85,2.5,24.0,18.0,2,260.0,220.0
2021-11-17 06:15:00,2021-11-17 06:16:58,2021-11-17 06:15:00,198.5,193.53,2.6,25.0,19.0,2,190.0,200.0
2021-11-17 06:20:00,2021-11-17 06:22:21,2021-11-17 06:20:00,170.5,0.0,2.6,24.0,19.0,2,0.0,170.0
2021-11-17 06:35:00,2021-11-17 06:33:08,2021-11-17 06:35:00,186.6,54.58,2.6,17.0,13.0,2,50.0,190.0
2021-11-17 06:45:00,2021-11-17 06:43:53,2021-11-17 06:45:00,224.0,283.91,2.6,24.0,19.0,2,280.0,220.0
2021-11-17 06:50:00,2021-11-17 06:49:20,2021-11-17 06:50:00,195.6,190.7,2.6,24.0,16.0,2,190.0,200.0
2021-11-17 06:55:00,2021-11-17 06:54:43,2021-11-17 06:55:00,213.0,249.2,2.6,19.0,15.0,2,250.0,210.0
2021-11-17 07:05:00,2021-11-17 07:05:29,2021-11-17 07:05:00,185.7,90.52,2.7,19.0,15.0,2,90.0,190.0
2021-11-17 07:10:00,2021-11-17 07:10:51,2021-11-17 07:10:00,180.6,0.0,2.7,17.0,14.0,2,0.0,180.0
2021-11-17 07:25:00,2021-11-17 07:27:01,2021-11-17 07:25:00,182.3,0.0,2.7,12.0,9.0,2,0.0,180.0
2021-11-17 07:30:00,2021-11-17 07:32:24,2021-11-17 07:30:00,135.6,0.0,2.7,12.0,10.0,2,0.0,140.0
2021-11-17 07:40:00,2021-11-17 07:37:46,2021-11-17 07:40:00,173.6,0.0,2.7,12.0,11.0,2,0.0,170.0
2021-11-17 07:45:00,2021-11-17 07:43:09,2021-11-17 07:45:00,178.8,0.0,2.7,16.0,13.0,2,0.0,180.0
2021-11-17 07:50:00,2021-11-17 07:48:32,2021-11-17 07:50:00,187.7,91.5,2.7,17.0,13.0,2,90.0,190.0
2021-11-17 07:55:00,2021-11-17 07:53:56,2021-11-17 07:55:00,186.6,36.38,2.7,14.0,10.0,2,40.0,190.0
2021-11-17 08:05:00,2021-11-17 08:04:41,2021-11-17 08:05:00,184.2,35.91,2.7,14.0,12.0,2,40.0,180.0
2021-11-17 08:10:00,2021-11-17 08:10:04,2021-11-17 08:10:00,143.6,0.0,2.7,14.0,11.0,2,0.0,140.0
2021-11-17 08:15:00,2021-11-17 08:15:27,2021-11-17 08:15:00,187.6,91.45,2.7,16.0,12.0,2,90.0,190.0
2021-11-17 08:20:00,2021-11-17 08:20:50,2021-11-17 08:20:00,181.3,0.0,2.7,19.0,14.0,2,0.0,180.0
2021-11-17 08:25:00,2021-11-17 08:26:14,2021-11-17 08:25:00,127.7,0.0,2.7,19.0,14.0,2,0.0,130.0
2021-11-17 08:35:00,2021-11-17 08:37:00,2021-11-17 08:35:00,69.0,0.0,2.7,17.0,12.0,2,0.0,70.0
2021-11-17 08:40:00,2021-11-17 08:42:26,2021-11-17 08:40:00,174.7,0.0,2.7,16.0,12.0,2,0.0,170.0
2021-11-17 08:50:00,2021-11-17 08:47:48,2021-11-17 08:50:00,167.3,0.0,2.7,20.0,12.0,2,0.0,170.0
2021-11-17 08:55:00,2021-11-17 08:53:12,2021-11-17 08:55:00,180.6,35.21,2.7,22.0,16.0,2,40.0,180.0
2021-11-17 09:00:00,2021-11-17 08:58:34,2021-11-17 09:00:00,172.6,0.0,2.7,20.0,16.0,2,0.0,170.0
2021-11-17 09:05:00,2021-11-17 09:03:57,2021-11-17 09:05:00,177.6,0.0,2.7,24.0,19.0,2,0.0,180.0
2021-11-17 09:15:00,2021-11-17 09:14:42,2021-11-17 09:15:00,190.6,130.08,2.8,24.0,19.0,2,130.0,190.0
2021-11-17 09:20:00,2021-11-17 09:20:06,2021-11-17 09:20:00,245.6,478.91,2.8,22.0,16.0,2,480.0,250.0
2021-11-17 09:25:00,2021-11-17 09:25:29,2021-11-17 09:25:00,202.6,197.53,2.8,25.0,18.0,2,200.0,200.0
2021-11-17 09:30:00,2021-11-17 09:30:52,2021-11-17 09:30:00,184.5,35.97,2.8,30.0,22.0,2,40.0,180.0
2021-11-17 09:35:00,2021-11-17 09:36:14,2021-11-17 09:35:00,220.6,258.1,2.8,28.0,22.0,2,260.0,220.0
2021-11-17 09:40:00,2021-11-17 09:41:38,2021-11-17 09:40:00,182.1,0.0,2.9,28.0,21.0,2,0.0,180.0
2021-11-17 09:50:00,2021-11-17 09:52:25,2021-11-17 09:50:00,243.3,403.26,2.9,24.0,20.0,2,400.0,240.0
2021-11-17 10:00:00,2021-11-17 09:57:48,2021-11-17 10:00:00,181.8,35.45,2.9,17.0,11.0,2,40.0,180.0
2021-11-17 10:15:00,2021-11-17 10:13:56,2021-11-17 10:15:00,182.8,35.64,3.0,20.0,20.0,2,40.0,180.0
2021-11-17 10:30:00,2021-11-17 10:30:05,2021-11-17 10:30:00,195.8,190.9,3.0,35.0,24.0,2,190.0,200.0
2021-11-17 10:40:00,2021-11-17 10:40:51,2021-11-17 10:40:00,180.8,0.0,3.0,28.0,18.0,2,0.0,180.0
2021-11-17 10:50:00,2021-11-17 10:51:39,2021-11-17 10:50:00,183.8,35.84,3.1,20.0,14.0,2,40.0,180.0
2021-11-17 10:55:00,2021-11-17 10:57:01,2021-11-17 10:55:00,178.3,0.0,3.1,17.0,10.0,2,0.0,180.0
2021-11-17 11:00:00,2021-11-17 11:02:24,2021-11-17 11:00:00,69.8,0.0,3.1,17.0,12.0,2,0.0,70.0
2021-11-17 11:10:00,2021-11-17 11:07:46,2021-11-17 11:10:00,188.1,36.67,3.1,20.0,13.0,2,40.0,190.0
2021-11-17 11:20:00,2021-11-17 11:18:38,2021-11-17 11:20:00,176.7,0.0,3.1,17.0,13.0,2,0.0,180.0
2021-11-17 11:25:00,2021-11-17 11:24:00,2021-11-17 11:25:00,90.7,0.0,3.1,20.0,13.0,2,0.0,90.0
2021-11-17 11:30:00,2021-11-17 11:29:23,2021-11-17 11:30:00,173.7,0.0,3.1,19.0,15.0,2,0.0,170.0
2021-11-17 11:45:00,2021-11-17 11:45:33,2021-11-17 11:45:00,154.0,0.0,3.1,19.0,15.0,2,0.0,150.0
2021-11-17 11:50:00,2021-11-17 11:50:55,2021-11-17 11:50:00,182.1,0.0,3.1,24.0,18.0,2,0.0,180.0
2021-11-17 12:00:00,2021-11-17 12:01:40,2021-11-17 12:00:00,165.2,0.0,3.1,17.0,12.0,2,0.0,170.0
2021-11-17 12:05:00,2021-11-17 12:07:03,2021-11-17 12:05:00,165.5,0.0,3.1,20.0,18.0,2,0.0,170.0
2021-11-17 12:25:00,2021-11-17 12:23:13,2021-11-17 12:25:00,133.2,0.0,3.2,22.0,15.0,2,0.0,130.0
2021-11-17 12:30:00,2021-11-17 12:28:35,2021-11-17 12:30:00,183.6,0.0,3.2,20.0,16.0,2,0.0,180.0
2021-11-17 12:45:00,2021-11-17 12:44:46,2021-11-17 12:45:00,274.3,748.83,3.2,28.0,23.0,2,750.0,270.0
2021-11-17 12:50:00,2021-11-17 12:50:09,2021-11-17 12:50:00,209.8,245.46,3.2,27.0,21.0,2,250.0,210.0
2021-11-17 12:55:00,2021-11-17 12:55:31,2021-11-17 12:55:00,186.2,36.3,3.2,22.0,18.0,2,40.0,190.0
2021-11-17 13:05:00,2021-11-17 13:06:17,2021-11-17 13:05:00,275.2,724.46,3.2,24.0,19.0,2,720.0,280.0
2021-11-17 13:10:00,2021-11-17 13:11:40,2021-11-17 13:10:00,192.5,131.38,3.3,25.0,19.0,2,130.0,190.0
2021-11-17 13:15:00,2021-11-17 13:17:04,2021-11-17 13:15:00,239.0,396.14,3.3,28.0,20.0,2,400.0,240.0
2021-11-17 13:30:00,2021-11-17 13:27:49,2021-11-17 13:30:00,113.0,0.0,3.3,30.0,24.0,2,0.0,110.0
2021-11-17 13:40:00,2021-11-17 13:38:36,2021-11-17 13:40:00,275.3,751.56,3.4,32.0,26.0,2,750.0,280.0
2021-11-17 13:45:00,2021-11-17 13:43:59,2021-11-17 13:45:00,353.2,2066.22,3.4,33.0,24.0,2,2070.0,350.0
2021-11-17 13:50:00,2021-11-17 13:49:22,2021-11-17 13:50:00,203.2,198.11,3.5,27.0,23.0,2,200.0,200.0
2021-11-17 14:00:00,2021-11-17 14:00:07,2021-11-17 14:00:00,182.6,0.0,3.5,28.0,22.0,2,0.0,180.0
2021-11-17 14:10:00,2021-11-17 14:10:54,2021-11-17 14:10:00,188.2,128.44,3.6,25.0,20.0,2,130.0,190.0
2021-11-17 14:20:00,2021-11-17 14:21:40,2021-11-17 14:20:00,224.0,327.59,3.6,24.0,20.0,2,330.0,220.0
2021-11-17 14:30:00,2021-11-17 14:31:15,2021-11-17 14:30:00,177.0,0.0,3.7,16.0,11.0,2,0.0,180.0
2021-11-17 14:40:00,2021-11-17 14:41:58,2021-11-17 14:40:00,195.8,190.9,3.7,27.0,21.0,2,190.0,200.0
2021-11-17 14:55:00,2021-11-17 14:52:42,2021-11-17 14:55:00,252.5,541.61,3.7,32.0,23.0,2,540.0,250.0
2021-11-17 15:00:00,2021-11-17 14:58:05,2021-11-17 15:00:00,184.0,89.7,3.8,33.0,24.0,2,90.0,180.0
2021-11-17 15:10:00,2021-11-17 15:08:49,2021-11-17 15:10:00,231.3,338.27,3.8,27.0,22.0,2,340.0,230.0
2021-11-17 15:15:00,2021-11-17 15:14:11,2021-11-17 15:15:00,190.1,129.74,3.8,28.0,22.0,2,130.0,190.0
2021-11-17 15:20:00,2021-11-17 15:19:34,2021-11-17 15:20:00,216.8,253.65,3.9,28.0,22.0,2,250.0,220.0
2021-11-17 15:25:00,2021-11-17 15:24:56,2021-11-17 15:25:00,261.1,636.43,3.9,24.0,19.0,2,640.0,260.0
2021-11-17 15:30:00,2021-11-17 15:30:19,2021-11-17 15:30:00,202.8,138.41,3.9,27.0,20.0,2,140.0,200.0
2021-11-17 15:35:00,2021-11-17 15:35:41,2021-11-17 15:35:00,224.5,328.33,3.9,25.0,21.0,2,330.0,220.0
2021-11-17 15:40:00,2021-11-17 15:41:03,2021-11-17 15:40:00,246.6,480.87,4.0,28.0,24.0,2,480.0,250.0
2021-11-17 15:45:00,2021-11-17 15:46:25,2021-11-17 15:45:00,180.8,0.0,4.0,28.0,22.0,2,0.0,180.0
2021-11-17 15:55:00,2021-11-17 15:57:10,2021-11-17 15:55:00,187.7,91.5,4.0,25.0,20.0,2,90.0,190.0
2021-11-17 16:05:00,2021-11-17 16:02:33,2021-11-17 16:05:00,187.5,91.4,4.1,28.0,22.0,2,90.0,190.0
2021-11-17 16:10:00,2021-11-17 16:07:54,2021-11-17 16:10:00,213.2,249.44,4.1,24.0,18.0,2,250.0,210.0
2021-11-17 16:15:00,2021-11-17 16:13:16,2021-11-17 16:15:00,200.2,195.19,4.1,24.0,19.0,2,200.0,200.0
2021-11-17 16:20:00,2021-11-17 16:18:38,2021-11-17 16:20:00,186.1,90.72,4.1,24.0,17.0,2,90.0,190.0
2021-11-17 16:25:00,2021-11-17 16:24:01,2021-11-17 16:25:00,202.5,197.43,4.1,22.0,17.0,2,200.0,200.0
2021-11-17 16:30:00,2021-11-17 16:29:24,2021-11-17 16:30:00,183.0,35.68,4.1,22.0,18.0,2,40.0,180.0
2021-11-17 16:35:00,2021-11-17 16:34:46,2021-11-17 16:35:00,187.0,91.16,4.1,27.0,18.0,2,90.0,190.0
2021-11-17 16:40:00,2021-11-17 16:40:08,2021-11-17 16:40:00,187.0,127.62,4.1,27.0,20.0,2,130.0,190.0
2021-11-17 16:45:00,2021-11-17 16:45:29,2021-11-17 16:45:00,210.2,245.93,4.2,30.0,22.0,2,250.0,210.0
2021-11-17 16:50:00,2021-11-17 16:50:52,2021-11-17 16:50:00,281.5,823.38,4.2,27.0,21.0,2,820.0,280.0
